	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
EIF4A1	3.567506413	6.884163383	4.572075845	5.489681357	2.694267444
WDR38	1.298121903	4.142537901	2.393109145	2.655805819	2.099845284
EIF4A3	3.723105935	5.270959192	4.337598255	4.592937932	5.016330014
HLX-AS1	1.409758998	1.710866998	2.194871625	1.18095787	1.046885829
GIGYF1	0.011233325	0.041154575	0.014138413	0.012678699	0.03883
GIGYF2	6.788094312	13.57603278	10.09911949	9.18035589	23.82208397
TLE3	0.304417112	0.30416374	0.417974687	0.312350903	0.318870399
TLE2	6.288913761	18.86264019	9.157559171	8.390330013	13.58538564
TLE1	5.711500853	8.715095738	6.899157818	7.729639491	4.878835938
TLE6	4.197913157	6.96536997	4.73563766	4.351101976	8.028421674
FAM206A	10.17486338	15.72871859	18.65813265	10.87870701	36.56724078
TLE4	16.13956733	7.834245021	15.56087415	13.69621783	8.917653319
LINC00856	0.149321398	0.619996899	0.40809376	0.303361834	1.813920282
FGF7	6.72260309	9.085834835	7.238201128	7.491948193	6.873726625
LINC00854	0.865907253	5.038575982	3.693488183	2.528149973	2.442772375
LINC00852	0.003455449	0.021099059	0.00869815	0.02340034	0
LINC00853	3.41008941	3.844298057	4.521754228	4.01264166	2.211352084
LINC00850	0.206465893	0.676465575	0.297889146	0.181878276	0.220488471
FGF6	0.516225404	1.031591479	1.063191637	0.701825196	1.027396582
FGF5	0.094285151	1.122629557	1.068017015	0.505479215	2.987540663
CDC6	0	0	0	0	0
CDC7	0	0	0	0	0
FGF4	0.280333148	0.702706569	0.445681343	0.249791986	0.17000382
TFPT	0.161283775	0.765544753	0.394497626	0.18890519	0.375177181
MIR4316	0.372322971	0.839825606	0.711185635	0.390565958	0.807530096
PCDHB13	0	0	0	0	0
PCDHB12	4.146455663	4.741438469	5.044825265	3.715615509	28.60802354
PCDHB11	0	0	0	0	0
PCDHB10	0.634184545	0.763190622	0.751696491	0.903416819	0.588835995
PCDHB16	0.631266462	0.893661412	0.723671486	0.903093113	0.504983735
PCDHB15	0.671770474	1.169366361	0.812800467	0.49430014	0.547381525
TFPI	0.580029182	1.128728153	0.759708633	0.798366639	0.978036507
BCAM	0.86299382	1.98984001	1.588090688	1.325670697	1.784112079
CACNA1S	1.054998503	0.994696953	1.332717025	1.217009939	0.652489645
SLC16A1-AS1	3.065847025	5.712687575	6.269367567	2.844822377	3.454389393
TMIE	13.35083093	48.45783247	32.68590065	30.00781363	115.3077441
KIAA2022	0	0.006169628	0.006358618	0	0.002910571
KIAA2026	0.248408174	0.39376178	0.337496209	0.163394712	0.253998739
ELOVL6	0.290428248	0.532008617	0.440794486	0.539901276	0.590539587
MUM1L1	0.055659275	0.28321409	0.190145242	0.260257882	0.125210265
APCS	3.477641824	7.023003095	6.065987226	6.351129778	1.996723813
LTBP4	101.480086	2.245081597	6.616385982	7.367196494	1.426941756
LTBP3	0.76055531	0.245341786	0.835331828	0.842218286	1.785732969
LTBP2	0	0	0	0	0
LTBP1	19.23749379	20.18171347	25.39768012	11.43655419	31.02922814
LOC101060498	7.38021651	16.25689107	14.49125933	10.70666785	25.7255915
APC2	7.92656181	44.27873706	43.62470763	27.16628946	29.79297225
LINC02177	6.826221166	5.919205938	8.101926139	8.112442094	4.298876796
LINC02175	0	0.099410302	0.040982192	0	0.093795211
LINC02174	0.101317283	0.179558182	0.174172693	0.273333049	0.273343494
LINC02172	0	0.00359138	0.003701393	0.006638488	0.006777049
LINC02171	0.091406311	0.598720411	0.30330101	0.45018511	0.114895382
LINC02170	0	0	0	0	0
LINC02179	0.116992298	0.050425261	0.086616515	0.038836917	0.055506548
MBD5	0	0	0	0	0
MBD4	0.05525043	0.029987599	0.023179644	0.145505308	0.02829378
MBD6	0	0	0	0	0
MBD1	1.13120174	2.391648942	1.923832954	2.189592454	0.883110147
CFAP97	6.940711803	13.9755303	10.3893155	10.53758957	11.76856006
MBD3	6.123520832	22.66001305	11.80210927	9.652323372	11.29735909
MBD2	6.295644565	11.56490201	8.232463748	7.541803932	10.22919097
MLPH	6.509649639	10.64646217	7.879873967	9.975079862	4.252159455
LOC100506691	5.352425028	5.406179299	6.421674477	4.976353088	17.7693324
REXO2	24.6071912	12.76226029	20.02850532	22.13757188	13.60798361
REXO4	1.465996705	24.18780439	5.723274439	10.83579952	32.89920087
SLC25A19	0.068074806	0.155874919	0.192779696	0.124855066	0.186289277
SLC15A3	11.77707951	9.649878104	11.86989542	6.051948632	11.88090933
SLC25A17	5.177885444	10.56744241	7.67700387	6.738623547	15.09111231
SLC25A16	1.564640195	1.268092916	1.726813599	0.731839296	1.396779278
KIAA1429	2.299281094	2.848317152	3.624593291	1.965743324	4.996395335
SLC25A14	3.901990638	6.792337821	5.614087771	5.197576972	8.046853184
SLC25A13	14.32061454	3.513263093	6.604410103	9.475615286	3.461839025
SLC25A12	7.323803317	8.747781661	7.899702837	10.8669695	5.913576028
SLC25A11	1.190941474	2.63053732	2.013786487	1.653923464	2.839928228
SLC25A10	3.909854019	6.48768777	5.465422743	4.801607943	4.984090443
TUBA3C	3.918515702	9.357123008	6.10796408	5.072502527	6.025811563
TUBA3E	19.8479252	19.81131474	20.03612326	21.11692225	38.74329105
TUBA3D	7.234496793	2.4609682	4.616313276	6.487996605	9.623474564
CCDC14	0	0	0	0	0
CCDC15	0.020208329	0.148071064	0.025434474	0	0.058211425
CCDC17	0.039000304	0.571528362	0.282246257	0.143059841	0.404434621
CCDC12	1.185289319	10.17567606	4.612799948	3.565410499	1.994362248
CCDC13	0.377966554	1.096732867	0.959559416	0.663598334	0.56205949
CCDC18	0.271945842	0.446619402	0.478004305	0.21168048	0.421392557
LOC105370681	3.644436445	3.562083978	4.021819438	3.177496986	13.06968202
LOC105372273	0.053336803	0.160922177	0.126363135	0.074364171	0.213288724
ZNF280C	1.233615674	0.618136891	0.720622345	1.117620698	0.235838426
ZNF280B	0.009719664	0.047478807	0.073399797	0.021940556	0.089594028
ZNF280A	1.286975747	1.437902749	1.792124627	1.328946048	0.694117532
GK3P	0.611927724	1.432988556	0.672849951	0.963893048	0.635346173
LINC01486	0.092563537	0.282597623	0.270695151	0.04609127	0.062737737
LINC01487	0.007253548	0.017716138	0	0	0.00835773
LINC01484	0	0	0	0.03174252	0
LINC01482	0	0	0	0.024560553	0
LINC01483	0	0	0	0	0
VIT	1.981478656	0.060832748	0.633928276	0.462279337	0.038264448
LINC01481	0.008453945	0.010324	0.079801868	0.033395955	0.019481718
LINC01489	0	0	0.004699252	0	0
STAR	8.059086855	9.657166854	6.892564078	2.469533799	5.20668089
TMEM88B	0.324160577	1.059900626	0.737019348	0.57831036	1.361490999
STAC	0.025753093	0.220148631	0.129652754	0.261600335	0.237387153
COX6B1	0.041360821	0.252550195	0.104114569	0.079360512	0.147736795
COX6B2	0	0.116019096	0.079715362	0	0.036488625
STAM	0.620247662	0.675212136	1.891408356	1.216093762	1.033202473
ARIH2	120.3836037	110.5647109	135.970902	124.5065739	191.2046046
LINC01734	0	0.508720167	0.205609217	0.142895421	0.531748778
LINC01736	7.430314769	8.188817933	7.605965394	7.161996434	4.391314951
LINC01737	9.044806215	12.054235	10.36635791	9.065769702	8.101758219
LINC01730	0	0	0	0	0
LINC01732	0.07147074	0.116373894	1.379295165	0.215111386	2.99206724
LINC01733	0	0	0	0	0
RAB11A	0.055447051	0.157995163	0.023262134	0	0.362029488
CLDN9	0.023359252	0	0.058800537	0	0
FIG4	0	0	0	0	0
RAB11B	24.60761974	29.44483795	27.48572218	26.79894337	26.05973664
CLDN1	0.076003031	0.176349026	0.095658435	0.051469334	0.472892578
CLDN2	5.040278932	7.458296621	7.757733932	7.015538676	8.096573934
CLDN3	26.97907579	36.9064729	35.25032678	33.42641526	93.67956596
CLDN4	0.148872985	7.760451758	5.064439043	7.993343566	10.73811519
CLDN5	0.671657281	0.061377844	0.316289985	0.613682506	0.089498785
CLDN6	0	22.80567515	21.7495294	11.33247814	119.0438809
CLDN7	0.102722088	34.05621875	38.01883653	36.44230271	133.8870547
FIGN	15.6669531	4.860824551	29.08613404	10.02606319	24.19831108
LGALS7B	0.017919058	0	0	0.020224676	0.092910656
PRSS35	0.769027455	22.19577524	14.24320311	8.270480357	55.56456169
MAGEB2	1.982446783	0.958820458	1.575978001	1.708655577	0.23835418
MAGEB3	0.024193511	0.236361885	0.761256952	0.163838719	6.606707477
MAGEB1	0.351202529	0.319718197	0.04822126	0.25945607	0.066217882
MAGEB6	0	0	0	0.010922581	0
MAGEB4	0	0	0	0	0
MAGEB5	0	0.009663348	0.00995936	0	0.018235047
MRFAP1	0	0	0.010061559	0.036091033	0
IRF3	0	0.097711694	0.045774928	0.032839133	0.033524563
IRF2	0	0	0	0	0
IRF1	91.23612769	84.97352196	92.67284656	87.19157225	163.6610067
PCNX1	4.369473126	9.67404773	7.448070602	5.283949832	20.67791329
IRF7	9.630384012	16.77391875	13.76348661	13.42040314	11.8165531
IRF6	1.989780586	4.945248877	3.00222016	4.099266178	8.726447165
IRF5	5.599329466	8.193675987	6.741186948	11.0446345	2.343532414
IRF4	1.422887788	3.60559802	3.730970146	2.295196748	9.304099499
IRF9	0.919304206	36.50576849	22.69012229	22.75183679	38.2607174
IRF8	0.819095519	1.74397253	2.200799939	0.836058061	3.286828607
SNX29	0.435876994	4.984218126	1.393113129	0.280268472	0.426133686
SNX22	0.550290788	1.278839902	0.646085236	0.495949677	0.776013222
SNX20	2.734607299	2.241087967	3.297454833	2.497106903	3.276087571
SNX21	4.895663439	4.44774782	5.43448792	5.615858018	2.289733878
SNX27	0.083752256	1.049181184	0.248227583	0.362867582	1.659204271
SNX24	0.203084219	0.882906529	0.395334997	0.229214753	0.770636713
SNX25	10.74472751	5.311311978	9.288937462	9.39817468	10.78645391
RUNDC1	4.123116063	8.103157743	6.709990166	7.166497634	3.817921074
LOC105378687	1.795063128	2.33685336	2.60177469	1.991355789	2.579077677
PANX1	2.575732224	3.924580267	3.67123541	3.761964673	2.327090614
PANX2	4.726263718	7.447660135	5.462102647	7.46739937	8.653533968
PANX3	1.885703029	2.763395832	2.729376817	1.809083506	3.150497427
ZBTB12	3.060981573	5.119253568	4.709511048	4.756746669	4.266046032
ZBTB11	0.045204897	0.607248885	0.587920069	0.561234761	1.828807056
PTGDR2	0	0	0.047054539	0	0
ZBTB17	0.581676528	3.206705932	1.42237715	1.650678735	3.600055303
ZBTB16	2.275325357	5.126241798	3.582999145	3.841461228	1.893039305
MIR758	0.220658194	0.387772287	0.711242765	1.37281189	0.421679943
ZBTB14	3.01323336	4.779220585	3.755495995	2.998634971	8.629009012
ZBTB18	5.142191863	0.949564954	7.330660732	3.786426274	1.155129537
TEX101	0	0	0	0	0
SNCA-AS1	5.165807929	6.853462008	5.135720251	6.581703571	3.790920144
C1orf159	4.990106815	12.11481735	6.501516364	8.270429771	10.39180342
LNCSRLR	0	0.023828593	0.012279261	0	0
LINC00466	0	0.012727178	0	0.00588139	0.006004148
DDX19B	0.487972637	2.175991179	1.259356455	0.714874478	3.506994345
LINC00463	0.241730372	0.1073463	0.829759341	0.297636488	0.075962215
LINC00462	0	0	0	0	0.016028932
LINC00461	3.025162645	4.737848367	4.648805303	4.219396526	5.27217863
CRAT	0	0	0	0	0
TRIM68	0	0.039557446	0	0	0
TRIM69	0.002523586	0.006163632	0	0.002848292	0.005815485
UNG	20.15279413	9.646150396	17.16066537	22.87529723	11.52295998
TRIM60	3.554943248	5.363322743	4.327751106	4.160197447	3.261786519
TRIM61	4.374009276	2.895656311	3.697639877	4.617935323	2.482140184
TRIM62	17.38328763	16.84794328	20.67183615	16.04398262	16.02918141
TRIM63	0	0.018277744	0	0	0
TRIM64	0.886381741	0.048109056	0.272705145	0.111159013	0.158870827
TRIM65	1.034149849	3.465171547	1.758766638	2.035386771	2.880459685
TRIM66	0.133219459	0.207057788	0.175293245	0.082014874	0.139544527
TRIM67	0	0	0	0	0
TRIT1	3.968949865	5.60681736	5.653055927	4.236513018	5.800290102
ITK	0.998277602	4.79020707	2.802979629	1.8860034	0.874714923
LOC100996419	0.202150458	0.004080449	0.010513607	0.064111312	0.02694978
NRF1	3.48121279	8.516838532	6.85576062	5.949833126	6.43805681
NAGPA	0.101408042	0.616988581	0.319083807	0.185991095	0.216997903
LCAT	0.557216167	2.080683592	1.13290113	1.415052705	1.148262393
SERTAD1	2.919714	6.25012448	5.300636771	4.881268471	5.422713863
SERTAD2	1.707504265	2.279508669	1.963143421	1.734806257	3.116463908
SERTAD3	2.955866437	4.957926894	3.511120065	2.659575722	5.204487245
SERTAD4	4.724303803	4.707279985	8.914470153	9.874085803	66.89265936
ARAP2	5.706768839	12.92534832	8.264071518	11.91229875	6.051854204
ARAP1	6.329188355	10.54298687	15.12744554	20.8915296	41.23872657
BID	1.319522161	7.413168202	5.079153171	9.276781828	4.134273995
LOC105370105	0.234436448	1.834124863	1.104520869	1.018784696	0.764147201
MIR133B	9.034214038	11.75538891	11.79500398	10.0587614	16.98500361
HEMK1	2.985760083	5.225399872	5.314895367	3.520235425	6.468679782
PYDC1	0.030640356	0.106018105	0.019282182	0.242079628	0.117682094
OR51E1	0	0	0	0	0
CHMP1B2P	0.719475793	2.471323209	1.576874509	1.231201233	2.028598484
ACMSD	0	0.28728538	0.022775818	0.020424339	0.083402571
DHCR24	3.138542416	0.06844292	1.372807058	1.454903541	0.382494484
LCA5	0.042014165	0.561686545	0.24769914	0.262058241	0.104463318
CMTM7	0.011188956	0.239120147	0.056330281	0.088400353	0.244952004
PPP1R42	65.59991462	87.21589483	52.58704274	104.5232174	141.236838
FGFRL1	1.44990691	3.981532593	2.249031807	3.656244341	1.393689268
CRLF2	3.102832337	26.34174754	17.91612859	8.176182509	26.79220327
CRLF3	0.013849441	0.059195521	0.113302101	0.085972851	0.175534611
CRLF1	23.28259788	7.803648715	14.16460251	30.36814889	7.930241423
PARK7	0.100770187	0.037864939	0.078049668	0.0262468	0.080383896
NXPE1	2.484119627	4.914207767	4.034253301	3.798625614	2.673591389
NXPE2	0.604020109	1.298737288	1.76086956	1.39843784	6.281556671
NXPE3	68.29603161	48.04013399	65.04753597	68.22853957	117.6230688
NXPE4	0.007218263	0.022037447	0.036340012	0	0
DMTF1	0.008318538	0.132062313	0.09422841	0.037555485	0
GUSB	1.779420754	3.165163562	3.233142003	3.099804123	1.849434849
KIZ	0.007203246	0.378255508	0.226652555	0.016260153	0.066398163
KIT	3.886469086	8.516444749	6.038965632	5.271685202	2.30481637
KIN	11.98209101	17.24929602	15.50328006	14.03040039	24.93639205
EDAR	3.435097605	7.819869768	4.685003646	6.160109287	4.592395118
ERVFRD-1	1.646846182	176.5285498	65.65095282	27.7357383	18.95926123
SLC25A18	1.55942805	2.618871724	1.822318337	1.767785625	2.093222961
TNFRSF17	0.003520249	0.567460774	0.106335178	0.150981365	0.324489895
TNFRSF14	0.096117343	0.093903179	0.120974578	0.08136346	0.160585965
ECEL1P2	2.024396268	0.357185135	0.947202112	2.711431158	0.594500599
SLC25A15	0.08361693	8.968961016	2.192528968	0.408961764	2.794023433
TNFRSF18	2.851060784	10.50331938	6.429449648	3.87675235	14.50279384
TNFRSF19	0	0	0	0	0
TSGA10IP	1.933795129	5.396372143	2.647400552	2.364498037	2.247715183
CHODL	0.193336176	1.097184968	0.715692667	0.372244759	5.988502461
TNFRSF1A	0.37481252	4.65537684	2.746087429	1.595854706	3.619974173
ATP1A1-AS1	0.015112145	0.009227513	0.019020348	0	0.060944144
LOC284023	0.770719384	0.861234543	0.253604644	3.206641027	0.412098495
POLR2J4	28.31354848	25.2887446	33.29534527	27.68870261	51.512864
TMLHE	0.728955023	1.919743152	1.563692393	1.416558363	1.351177639
POLR2J2	0.455897973	3.505987893	2.124608252	1.467184691	3.251166775
POLR2J3	0.182397908	1.028731244	0.619230701	0.411733532	0.511582661
ZNF337-AS1	3.777962987	3.895662104	3.694996059	4.932149778	2.165090981
HPRT1	0.011507106	0.014052535	0.043448994	0.012987707	0
FOSL1	0.083082505	0.317334736	0.355978744	0.265356515	0.342183319
FOSL2	0.211342263	0.634476698	0.461802446	0.60627734	0.3314498
NDUFA10	5.468567813	12.20829511	8.31975098	6.562023178	15.01192357
MIR7110	0.305502378	0.241998496	1.538037575	1.44447809	10.71245695
ISOC2	15.64810755	18.92344887	35.90733211	17.850721	19.51511789
ISOC1	11.54835584	13.38116976	11.50801021	12.30993387	12.87623262
SLIT2-IT1	2.543932705	5.084918328	4.681091782	2.565803781	5.906919841
CHRD	8.239207849	5.287712422	6.935562023	6.383069272	15.47620986
C1orf210	29.61121168	14.62342958	17.36595055	32.03435441	14.99118225
C1orf216	0	0.031659121	0	0	0
WASL	1.296816061	0.948482397	1.667736892	0.974898126	2.760656601
BCL9L	0	8.22082538	7.955235579	3.479951684	13.16825371
CLEC3B	6.448634103	4.052899647	5.565797316	4.385435944	6.925699866
RAB1B	14.89907888	20.96631177	17.55833753	18.42596361	12.36631173
CLEC3A	4.939071826	8.699415429	6.690243104	9.03118036	2.94234234
AMBP	138.7168798	14.79122728	113.1167481	22.82117672	116.7637317
AMBN	81.65270284	78.41226031	86.43242402	77.87675274	142.1969893
MAD2L1BP	0	0.050620902	0	0.087722094	1.444789369
IDH3A	0.03053527	0.326285943	0.249808651	0.31879381	0.554140821
C10orf35	0.031021645	0	0	0.026259864	0
LOC100130849	6.464300318	10.71794281	9.293878386	7.221220591	16.82560365
C12orf73	6.093591928	2.835131746	3.70557421	4.39891293	1.852524067
RHOBTB2	0.820032699	7.080518994	5.262277561	3.650036795	14.05317867
RHOBTB3	0	0	0	0	0
RHOBTB1	1.786537647	2.937651473	1.691170677	2.09592904	2.21505753
INO80D	2.254217547	3.247335702	3.033884303	3.768290538	6.051433257
INO80E	28.35662489	6.007774297	18.43111586	19.24375066	3.298624565
INO80B	5.645199282	3.545232971	5.290359985	6.564085522	2.699721071
INO80C	1.324672595	3.349241164	2.019256178	2.011432896	0.790640185
DIS3L2	3.572054878	6.710853074	4.999318237	3.791444397	9.971915998
FAM43B	0.706348796	3.162854353	1.984189737	1.24784391	3.845258555
FAM43A	1.859869639	2.155285717	2.209738056	1.563142742	3.385713844
MIR1255B2	1.400428075	2.829650179	2.338598547	1.740387162	2.419623574
FAM124B	0.205964667	0.295911846	0.167736991	0.054697841	0.614234643
FAM124A	3.023665076	4.264701937	6.494724429	4.604345375	7.867673199
CYP2F1	0	0	0	0	0
FNTA	1.205617122	1.155276283	1.329114651	0.675404799	0.192654993
FNTB	1.078694162	0.800604468	1.451290604	1.151890662	1.052714794
MIR200A	0.010407897	0.006355087	0	0	0
DGKA	7.779707138	7.217600065	6.557875951	6.68725918	5.007350305
ADORA2A-AS1	3.370276234	3.657951615	3.958752111	3.055611476	3.842396379
TNFSF13B	0	4.285390027	0.353332957	0.475279888	3.234667286
FNBP4	0.52926829	3.038008011	2.322865854	1.234331879	3.008763063
VIM	0.023225771	0.113453705	0.087696801	0.065535488	0.022301122
VIP	1.538197982	1.536352251	1.121852351	0.942791225	1.854514379
MIR3929	4.729977971	14.95167841	10.27226261	8.044906735	5.119129259
MIR3928	809.5333074	246.5096169	581.8970008	545.9748274	429.7150925
LINC01480	0.255742521	0.372374421	0.396161194	0.288648518	0.045334352
MIR3921	0	0	0	0	0
MIR3920	0	0	0	0	0
MIR3923	0.144767677	0.96130108	0.626334988	0.347213762	0.781899104
MIR3922	0	0	0	0	0
MIR3925	0	0	0	0	0
MIR3924	0	0	0	0	0
MIR3927	0	0	0	0	0
S100A7L2	0	0	0	0	0
OR7C2	0	0	0.242098507	0	0
OR7C1	0	0	0	0	0
LINC01138	0	0	0	0	0
LINC01139	0	0	0	0	0
LINC01136	0	0.392680017	0.294333645	0.164965815	0.639954344
LINC01137	0.557863789	3.483636864	1.668192736	1.062802105	2.297615879
LINC01134	0.334522122	3.057710823	0.038275821	0.823777242	3.562448308
LINC01135	0.085764888	0.013964867	0.021588968	0.025813366	0.059292342
LINC01132	1.038708085	2.359637124	2.445975886	2.634651879	8.853945209
LINC01133	0.130349686	0.131092443	0.120632253	0.069233684	0.132522663
CCNG1	0.062572776	0.171931913	0.413463414	0.406087535	0.108147009
CCNG2	0.041077304	0.466523398	0.186121605	0.185450628	0.610561572
MIR4658	3.519792801	0.556085208	2.695210396	0.19446681	0.935907288
MIR4656	36.26923048	50.92338935	33.70940204	71.76710953	28.3318615
MIR4657	13.17511164	19.36540314	11.68839684	16.6286335	10.48683372
MIR4654	1.97210936	5.296031133	2.879745009	2.063780624	6.855556828
MIR4655	0	0	0	0	0
MIR4652	7.287793082	13.17569602	9.531457472	11.18257219	7.850836039
MIR4653	0	0	0	0	0
SPDYE16	0	0	0	0	0
AP2M1	0	0	0	0	0
LOC100128164	0.187718329	2.063182958	0.472529617	0.423743514	0.865176069
OR6C3	0	0	0.022935648	0	0
OR6C2	52.39950323	52.3566175	58.09600617	44.27767793	84.99081494
OR6C1	0.011719159	0.007155747	0.00491663	0.006613522	0.002250521
OR6C6	0	0	0	0	0
OR6C4	0	0	0.020883897	0	0
GCAT	0	0	0	0.01652759	0
GHSR	0	0	0	0	0
DSG1	0	0	0	0	0
LINC00261	2.510375767	5.69728754	1.947949444	2.507417658	9.752660233
LINC00269	0	0	0.015738346	0	0
KIF16B	0.035599287	4.340156855	1.030532031	0.954270072	0.62211299
AKR1D1	0	0	0	0	0
PDE9A	0	0	0.009024381	0	0
TAF6L	6.87730608	10.94969013	7.041481344	6.726118589	4.596730053
DAO	0.005037382	0.215308636	0	0.017056601	0.017412612
LOC102724555	1.920209497	4.426174773	3.351496616	2.157261655	4.298894937
TATDN3	2.107762675	3.347421712	2.409991079	2.825719294	5.62687272
TATDN2	0.008025043	0	0.005050214	0.004528807	0
WWTR1	0	0.011017447	0.011354939	0	0
LRP1B	5.593887259	3.752182522	4.664358806	5.733345952	3.999954726
DAP	3.168134226	6.163670631	4.547037505	3.761978494	7.014067173
LRP10	10.52289197	13.75526151	12.12075256	12.6042667	8.170658834
LRP11	0.999273504	0.197617786	0.078246601	1.166028172	0.095861326
LRP12	21.00440197	54.66974443	37.39373876	27.64683733	68.46056378
