	TCGA-BH-A0B5	TCGA-BH-A0C3	TCGA-A7-A13F	TCGA-BH-A18P	TCGA-AC-A2FM
CBLN1	0.130364203	1.608822401	0.351112669	0.007257358	1.857749758
CYB561A3	2.99807282	3.784716742	3.099268911	2.526185194	1.756711721
CMSS1	5.112659811	5.862023324	10.52503802	4.94050564	4.031836362
MIR449A	1.30063363	0	0	0	0
COL4A3BP	9.258022937	6.09616615	4.02140882	11.74948665	4.728821291
STT3A-AS1	0	0.137013208	0.127382694	0.043882487	0.26928681
SLPI	22.21333845	31.06590585	2.261684009	14.2139498	3.738194055
TSTA3	23.28967292	22.03794281	27.74101065	22.16762228	49.36449733
PLLP	0.339328155	0.671820383	0.994344636	0.282815582	0.484504499
RPS6KC1	8.320273097	5.92534536	7.760075528	10.34646954	3.831249656
KRTAP22-1	0	0	0	0	0
KRTAP22-2	0	0	0	0	0
IDO2	0.026633137	0.044088409	0	0.021180903	0.003713644
MIR4288	0	0	0	0	0
IDO1	1.275506393	1.50206139	0.061445255	6.396427546	0.43523317
MIR4281	0	0	0	0	0
MIR4280	0	0	0	0	0
MIR4282	0	0	0	0	0
LDHAL6B	0.039948582	0.06943729	0.021518872	0.011119661	0
MIR4284	0.626231007	0.725662547	0	0	0.203746105
MIR4287	0	0	0	0	0
LDHAL6A	0.058845373	0.053035662	0.021131932	0.065518284	0.236128026
ZNF876P	0.524613636	0.796572511	1.195325766	0.389402296	1.200677831
CATSPER4	0.024987543	0	0	0	0.016259541
AMHR2	0.072093109	0.111386519	0.020711456	0	0.028146847
CATSPER1	0.276874744	0.175001612	0.162700933	0.077067903	0.110555199
CATSPER2	0.89742637	0.221507132	0.416210788	0.132180129	0.382978666
CATSPER3	0.513343065	0.198283504	0.230432957	0.80970266	0.29228094
MAPKAP1	10.3064748	9.966476129	9.617232787	14.42429255	16.74335982
LRRC8C	1.775336061	3.138471947	1.423200643	1.894762238	1.157098529
LOC157273	0	0.003872112	0.003599946	0	0.006523097
MIR548T	0	0	0	0.508799645	0
MIR548U	0	0	0	0	0
APMAP	65.95177113	88.83067663	69.35188311	128.8716518	114.8784303
MIR548W	0	0	0	0	0
MIR548P	0	0	0	0	0
MIR548Q	0	0	0	0	0
MIR548S	0	0	0	0	0.201261396
MIR3688-1	0	0	0	0	0
MIR548X	0	0	0	0	0
MIR548Y	0	0	0	0	0
MIR548Z	0	0	0	0	0
LINC00654	0.322368679	2.941734968	0.355979378	0.20937259	4.30022761
MIR548E	0.192139059	0	0	0	0
LINC00656	0.008917847	0	0.00960745	0	0
MIR548G	0	0	0	0	0
MIR548B	0	0	0	0	0.5104155
MIR548C	0	0	0	0	0
CATSPERD	0.222070974	0.007148081	0	0	0.012041908
MIR548M	0	0	0	0	0
MIR548N	0	0.261238517	0	0.251007825	0
MIR548O	0	0.171867445	0	0	0
LINC00658	0	0	0	0.007310908	0.032045504
CATSPERB	0.981187855	0.53545783	0.029093439	1.062384493	0.486170386
MIR548K	0	0.337808427	0	0	0
MIR5739	0	0	0	0	0
DEDD2	8.103871947	9.196966032	9.755209767	6.683047555	12.7962776
FAM178B	0.025554011	0.227020877	4.413986827	0.109065113	3.196760989
DOLK	7.944444458	10.30267213	14.43312968	18.48330345	14.16610597
TARSL2	2.054513114	3.57322317	3.488963085	3.872715619	1.73170855
ENOSF1	7.047753349	2.707495085	3.884740203	3.69914979	2.97235934
UG0898H09	0.014410429	0.111323232	0.007762383	0.002674089	0.007032714
CIAPIN1	9.261223105	7.65512981	10.36671512	8.535625157	8.682057589
HSP90AB1	341.3364567	474.1939318	677.154305	420.7455488	716.3653565
LINC01300	0	0.024129173	0	0	0
PTP4A1	16.54941849	20.45151433	28.65299642	17.82519335	34.33374968
LINC01304	0	0	0	0	0
PTP4A3	5.6419561	6.020199399	8.699480887	5.08428258	13.76720292
PTP4A2	57.82874778	111.1472194	53.01566316	42.51930477	51.71726254
LINC01309	0	0	0	0	0
TRHDE	0.032543051	0.606641744	0.003048657	0.023630444	0.008286243
CLEC20A	0	0	0	0	0
PA2G4	37.18030022	29.28349541	44.50492876	51.59054104	41.55647432
GIN1	2.53097955	1.958351866	1.585491152	2.705446604	2.087593699
NR1I3	0.148362747	0.213417245	0.088185054	0.381638221	0.109856447
NR1I2	0.056559797	0	0.016925967	0.020991177	0.015334914
NCAM1-AS1	0.042341162	0.016354665	0	0	0.013775822
ULBP2	0.112805141	0.188812123	0.202546982	0.404701274	0.37924868
ULBP3	0.239590405	0.317293745	0.036873938	0.171488139	0.434300908
GRB7	9.001744291	3.072112668	10.51822668	22.11757854	28.85921684
ULBP1	0.048432252	0.07482962	0.081164912	0.155781432	0.493737378
UQCC1	5.175685698	6.066804249	7.461410319	7.233777548	11.05014687
UQCC3	4.279941607	4.224154918	6.320051468	2.42581582	6.056306237
UQCC2	4.637234597	8.77898471	9.952801904	8.190274509	6.095958317
HOXC9	4.652534592	3.87423411	7.572707704	7.445020648	18.51844586
HOXC8	2.022901855	3.236093857	2.169686704	2.072907393	2.140466623
HOXC5	0.103041889	0.184531362	0.413764397	0.083437504	0.749740515
HOXC4	4.002133206	1.035367333	3.322280901	4.47669001	21.70580155
HOXC6	3.778083507	3.625237894	2.758087215	5.557270694	8.759873847
HTRA4	0.225981213	0.28991864	0.052169142	0.323494571	0.015755069
LOC100128317	0.010765007	0.016632333	0	0.039952434	0
OR4F3	0	0	0	0	0
OR4F6	0	0	0	0	0
UROC1	0.010158148	0	0	0.016965083	0.064447176
OR4F4	0	0	0	0	0
OR4F5	0	0	0	0	0
HTRA2	7.825905183	6.816053274	6.549406051	9.340652722	7.600048809
RBMX2	10.5718974	6.956381497	8.232599597	8.848858475	11.12173551
MIR3179-2	0	0	0	0	0
POLR2D	8.308525277	8.398023506	7.295352655	10.06480858	5.194823909
POLR2G	24.32042853	22.49667104	32.64242811	14.96844633	25.79788045
POLR2F	0.024010561	0.005564581	0.007760178	0	0.046871441
POLR2A	37.58375182	30.34236765	31.80613415	43.72437965	23.40142381
MIR3179-4	0	0	0	0	0
POLR2B	20.48988377	24.47367957	18.05212021	34.09086953	23.49523017
POLR2M	3.28442636	4.151641931	3.560573009	8.04110859	4.237571863
POLR2L	53.68587394	55.00420437	104.4772333	52.86659985	76.12967857
POLR2I	17.40122755	14.09638097	19.13440644	11.79380736	23.68223343
POLR2H	14.47358002	10.34449722	18.16940428	15.0556823	19.34668354
F11R	37.23083021	22.25761446	39.50575868	35.75598039	33.55741783
POLR2J	21.97446914	20.61952722	27.6798364	13.40715226	36.46589143
SERHL	0.854147458	0.247441764	1.077049198	1.037460584	1.10843963
OSER1	24.03893067	18.75744433	18.55620611	27.73255259	27.68566815
DSCAML1	0.201889399	0.091906941	0.903665688	0.13647547	0.01172952
OR5B21	0	0	0	0	0
VBP1	24.10554925	21.30168383	19.16352068	28.52757413	31.34671181
ZSCAN30	3.423865258	2.299290317	1.312168973	4.07770202	0.97454738
UBE2Q2P1	0.539624591	0.586223401	0.23011887	0.725986727	0.219460565
CTNS	4.637574179	5.420045745	5.928955898	4.060963849	6.959806249
SNORA59B	0	0.055899825	0	0	0
MIR6511A3	0	0	0	0	0
MIR6511A2	0	0	0	0	0
MIR6511A1	0	0	0	0	0
MIR6511A4	0	0	0	0	0
ATP12A	0.003806447	0.017643304	0.049209523	0	0.130036066
CEACAM22P	0	0.012361444	0	0	0.010412262
TTTY21	0	0	0	0	0
TTTY20	0	0	0	0	0
TTTY23	0	0	0	0	0
TTTY22	0	0	0	0	0
ANKRD20A11P	0.492371219	0.113300472	0.067716451	1.333576268	0.218137094
ITFG1	5.768820693	29.71966371	17.45849499	7.011743673	6.764921348
TMEM239	0	0.005034144	0.004680299	0	0
TMEM238	1.724640193	1.391095103	4.645009942	1.750779577	18.97894967
TMEM235	0	0	0	0	0.012685192
TMEM234	3.191305479	2.375726922	1.775153288	1.344308218	1.899443175
TMEM237	4.992650656	2.336696032	3.072876369	4.418978474	1.547399311
TMEM236	0.058795115	0.039443956	0.006667542	0.020672314	0.027183549
TMEM231	3.690858758	0.804562515	0.263469343	1.411527792	1.577635052
TMEM230	31.37805276	34.41438575	51.44106486	31.6351307	52.76663504
TMEM233	0.317096629	0.386128132	0.37635796	0.287230823	0.729172726
TMEM232	0.286430453	0.05941585	0.192386098	0.222450205	0.243332036
LOC101928837	0.047763382	1.217637155	0.205827404	0.159538872	3.776209588
LOC101928834	0.62885122	0.255044577	0.457298542	0.026256049	0.491036638
ANKHD1	0.808628388	0.494930038	0.350428372	0.39769983	0.548927613
C14orf80	2.085130474	1.401163589	0.951851873	1.959007769	6.425941649
CTU2	2.163794793	2.035840934	2.697288877	2.030732896	3.742709805
CTU1	0.58332203	0.215925463	0.471322072	0.87497936	2.040194586
GYG2P1	0	0	0	0	0.007644018
CYP4F62P	0.006513188	0	0	1.950725294	0
MSX1	1.124557285	1.783692232	0.945155556	0.816959429	1.774897672
MSX2	4.238232141	0.681867054	0.425301074	1.534243862	14.14787821
SIN3B	8.780647727	8.071993368	9.094372577	4.958955998	18.40818317
SIN3A	11.59666376	9.45266809	11.77227631	11.67056376	10.50531802
OR2AT4	0	0	0.017481502	0	0
TVP23C	0.619087249	0.418173891	0.351913736	0.30481171	0.403855895
TVP23B	3.53336584	12.10935449	5.270192775	5.128703889	5.720740174
TVP23A	0.188900965	0.196633801	0.05863801	0.106943307	0.137502579
ILF3-AS1	4.885738733	8.141472691	7.945840824	6.806830948	12.41710755
LOC100507670	0.326203933	2.803484084	1.025000618	0.605324336	0.504124205
LOC102723828	0.023035745	0	0	0	1.528928536
PRRX2-AS1	0	0	0.084921796	0	0.038469544
TAB3	5.915422136	3.694764722	3.05959983	3.750010692	3.670459391
TAB2	19.29092835	15.46377961	13.37511376	35.1208895	12.62835165
TAB1	6.575847183	5.27196446	12.51309135	9.522637513	10.14427897
HMGB1P50	0	0	0	0	0
HMGB1P51	0	0	0.028551294	0	0
SUMO1	50.9122336	38.42524027	52.01246137	62.8708485	32.29761788
TMCO1	26.19202215	47.03837157	45.29465353	38.18384611	41.67826527
SUMO3	46.21914909	25.91109338	57.56755927	49.37237547	52.50049385
SUMO2	40.62590086	47.0299056	56.3866371	47.6055098	57.81096331
TMCO4	10.30593342	7.259131458	5.504258374	5.405274566	13.36476948
SUMO4	0.031722771	0.091899103	0.085439612	0.070640101	0.030963292
TMCO6	3.003119226	2.623947696	3.750296378	2.139515581	3.774771854
HSF2	5.112520275	5.19914924	3.883144986	12.72225077	5.985701631
ZIM2-AS1	0.022521794	0.045671069	0.697571897	0.012537853	0.115408633
HSF5	0.037170038	0.023928785	0.008898742	0.027590015	0.016124509
HSF4	2.613930755	0.902640803	0.510438276	0.509645429	2.551350239
EEF2K	14.27291344	13.42674771	6.711654383	10.51603854	10.00289216
MIB1	10.70815699	13.05476542	6.597821749	11.70665168	6.517154139
MIB2	1.976838499	1.204581618	0.59839499	1.284099571	3.501356013
MIR8072	7.826367609	7.922403244	4.269003575	10.34865728	8.094456905
MIR8073	0	0	0	0	0
TOR3A	18.91978647	23.24936099	37.42664205	25.70314998	15.69027063
MIR8076	0	0	0	0	0
MIR8077	0	0	0	0	0
MIR8074	0	0	0	0	0
MIR8075	0	0	0	0	0
MIR8078	0.603865614	0	0	0	0.785877833
MIR8079	0	0	0	0	0
PRELID3B	24.83131105	23.69311373	97.28310916	33.14871557	35.32965672
CXCL11	4.873967743	6.479618875	0.22912862	16.48718848	0.536275125
CXCL10	32.53685438	45.63343736	2.15304916	114.8744993	3.831154437
CYP3A4	0	0.106042378	0.011598679	0.011987002	0.084067161
CXCL12	9.838329224	47.96824076	19.62154642	11.67266929	33.7564079
CXCL14	990.163492	85.47459728	128.0265734	129.7583361	33.90097912
CXCL17	1.308290851	3.872438066	0.12256165	41.00779642	0.929966452
CXCL16	25.96146655	16.59855681	29.20774845	18.17201422	11.6835338
HCN1	0.021897809	0.021749738	0.013480648	0.031346953	0.164881677
HCN3	2.716149725	3.242501854	2.073083026	1.393303564	3.848532044
HCN2	0.094265407	0.23571257	0.251214521	0.248577291	0.300238538
HCN4	0.044446113	0	0.002520161	0	0.018266115
LOC100506100	3.108131836	1.152522869	3.716811589	1.349628469	3.215742751
LRIT2	0	0.006167104	0	0.005925586	0
LRIT3	0.138841055	0.160885923	0.028045766	0.096615791	0.20327556
LRIT1	0	0	0	0	0
MIR4789	0	0	0	0	0
GOLGA7B	0.662400745	0.828253118	1.345447654	0.160329402	0.748762203
PEPD	11.41316179	17.05245888	14.00468077	11.37596203	7.971829798
UACA	6.472983922	10.01224857	5.951361966	8.422107796	5.837766422
ZIC4	0.029601256	0.032014524	0.017008147	0	0
ZIC5	0	0	0.011779947	0	0.003557541
ZIC2	2.324244085	0.071031621	0	0.381061728	0.987214511
ZIC3	0	0.004737159	0	0.009103282	0.235421333
ZIC1	0.032296075	0.043181506	0.294406374	0	0.007274508
LOC283683	0.27836732	0.226990785	0.066642897	0.057395082	0.140882977
ING4	19.0588463	7.182626987	9.620512795	9.392151334	19.44702954
ING5	3.907452374	2.090704594	1.172914993	3.705426485	2.902189335
C21orf58	5.723032681	1.375004235	2.015210998	1.717856937	2.605151748
ING1	5.177287404	2.478248924	1.494214158	4.423482445	5.849056935
ING2	10.00739985	6.759958818	10.38526272	5.75592978	19.66292792
ING3	2.104611802	2.250889983	1.41142175	4.448239931	2.231477046
VASH2	1.832997318	0.771984832	0.20248605	1.873027791	0.301515532
VASH1	5.260744975	8.392217044	2.849183727	3.946366483	6.033322639
LOC392196	0.014184763	0	0	0	0.055380653
ACP6	1.603172322	1.420320616	4.320904061	2.01320448	1.076310945
ACP7	0.027209909	0	0.005862802	0	0
ACP1	18.07474297	19.65882638	17.32245412	19.05185592	14.63886377
ACP2	19.9462844	12.97382158	8.537967668	13.49779447	13.50970011
SNIP1	4.355047181	4.180724833	4.386233354	4.063214838	4.777487687
GLA	12.04456024	25.28573781	44.89095684	7.138224941	12.01993486
CCT8L2	0	0	0	0	0
FSBP	0.010627428	0	0	0	0
FAM160B2	9.875734091	7.311238633	10.41275815	8.291627163	22.49634632
GLS	4.139739358	5.606512997	5.132730564	5.595760577	3.17070157
TMEM11	5.620749745	11.10796595	7.910546148	5.785923791	6.977426673
TMEM17	1.423195015	0.643897753	1.001803804	1.199484072	0.359732811
TMEM18	5.72546969	3.748441249	4.813949599	5.542425946	4.691896326
TMEM19	5.45712834	6.36587693	6.575405143	4.279861375	5.176400925
NT5C3A	6.844617058	11.28568342	8.317801831	13.33905739	9.076180266
NT5C3B	7.134904484	11.36818162	25.60210177	15.87417616	22.92949709
SNORA70	0	0	0	0	0
AMPH	3.576050165	1.206304543	0.572069441	0.574521103	0.219616321
NREP-AS1	0	0	0	0.044243447	0
LOC107986321	0.569126711	0.011990752	0	0	0.111100232
ACPT	0.075315088	0.087273447	0.067615907	0	0.098015944
ZNF639	4.479117505	4.750397146	1.476591813	5.645754796	4.205861423
ZNF638	13.87874303	9.397487053	8.354350187	19.43529802	6.591318796
ACPP	0.705686026	0.813060493	0.295413622	0.125713435	0.468377941
ZNF630	2.014637619	0.810152093	0.921687949	1.587576693	0.094279686
NPNT	74.4216737	28.73431505	75.7186932	84.32890392	44.79696361
MIR1184-1	0	0	0	0	0
MIR1184-2	0	0	0	0	0
MIR1184-3	0	0	0	0	0
UGT2B28	0.019547095	0	0	0.10156386	0.02543882
OR1N2	0	0	0	0	0
OR1N1	0	0	0	0	0.017575543
SIM2	0.371221099	0.066572806	0.14521161	3.04082924	0.608202892
PRSS12	0.28943358	1.019856918	0.082726438	0.04603637	0.253677246
SIM1	1.272584597	0.661265278	0	0.079167337	0.035590758
PRSS16	0.930112859	0.218521822	0.055094821	3.587181766	0.146627868
MEX3D	9.171977085	5.204146245	6.9219756	10.85939115	11.1296846
MEX3B	1.375440926	1.319960884	0.442453455	1.522784637	2.598042965
MEX3C	9.223702174	6.361599628	3.460038177	13.18369864	4.374590377
MEX3A	8.495533283	4.757450294	3.036945705	15.2811875	5.473297757
LACTB2	5.35879915	6.585077582	2.697927201	3.860658929	19.74258606
IL17RD	3.101877212	2.539021984	1.442244956	1.74256295	3.246831952
BTRC	8.378692464	5.104876357	5.252894009	7.441416002	5.480348126
IL17RB	5.42087657	7.210286255	4.04127677	1.617339752	7.100062175
PET100	8.873016362	8.269611161	16.38594746	7.140155012	10.34066549
CLCA3P	0	0.005700579	0	0	0
STYK1	2.034519194	2.912611093	0.058520145	1.396524258	0.361494622
SCRT1	0.008948525	0.051846755	0.00482025	0.034871423	0.061140006
SCRT2	0.009453865	0	0	0	0.004613764
MIR1244-1	326.0767056	156.3603006	175.3735397	283.5597053	173.7453052
IFNLR1	1.445941064	0.561161348	0.558719178	1.089842017	0.844782753
UBLCP1	11.41748303	10.46271975	6.970441955	14.78047757	11.52033469
MTMR9	2.780909524	3.035517978	2.567664136	3.951577067	6.360308183
MTMR8	0.139787727	0.25353846	0.386314806	0.446617086	0.059322194
MTMR7	0.172290541	0.506000465	0.774456345	0.178598329	0.980000151
MTMR6	7.650984642	8.923426759	4.595696043	15.21618207	11.54298014
MTMR4	6.437570975	16.77780348	9.518477977	7.628455193	14.96017019
MTMR3	0.973209653	0.836897097	0.389955948	1.636759596	0.921579246
MTMR2	5.603841317	5.67710276	5.069681341	5.590144028	2.732142367
MTMR1	12.48797528	4.762655391	7.092695809	7.589185652	11.64871551
NAAA	5.824411823	6.485558157	9.812552609	5.176086449	5.163106329
LOC349160	0	0.002834209	0	0	0
LOC200772	0.019098159	0.014753681	0	0	0.031068213
VAT1	47.34403003	90.30301433	105.2724277	30.26289711	141.120628
CRTC3-AS1	0.282687351	0.225205618	0.342615522	0.098357298	0.793268534
LOC100288748	0.720323435	0.583388809	0.834435422	0.888243447	2.585512871
GAS2L1P2	0	0	0	0	0
DNASE2B	0.206198014	0.172566093	0.086388941	0	0.313073283
C5orf66-AS2	0	0	0	0	0
C5orf66-AS1	0.381087196	0	0.12964929	0	0.058731084
GGACT	1.327566509	1.250969602	0.644387175	1.250707668	1.737203631
KPNA6	13.06997693	13.28282606	21.30850215	14.8113073	9.637299717
CYB561	18.73254699	37.5874103	29.24445667	38.91093101	50.53711492
KPNA5	1.454668354	2.218129416	0.780299246	2.148204115	1.64262046
MIR5195	0	0.340745892	0.316795222	0	0.861048756
TACSTD2	186.3933574	34.59382445	50.49420738	86.12846114	84.27912997
KPNA3	14.44040552	13.89982766	8.582643911	16.27988277	11.14369147
MIR5193	23.1209448	8.535515899	3.655168634	4.630804422	2.71244567
FARP2	6.382968052	2.866953612	1.701128579	3.251015449	2.479007541
MIR5190	0.211352965	0.24491111	0.227696566	0	0
FARP1	5.750125389	2.986768756	3.868011127	10.93450755	5.495884476
C9orf40	1.402359165	1.835517727	1.847404883	1.634193616	2.085092283
C9orf43	0.169820723	0.248119552	0.723856331	0.065766242	0.706260516
C9orf47	0.227675273	0.640163692	0.266923499	0.089468136	0.542489134
TEK	2.691946191	7.46201591	3.62039909	2.374257155	3.036219791
OR2A12	0	0.018731251	0	0	0
OR2A14	0	0	0	0	0
SNAP47	8.256256244	5.076880752	7.931315028	8.525873679	9.044283404
DEPDC1	2.81517567	2.210173428	3.998573838	3.188615659	1.129300057
DEPDC7	0.299935657	0.388794546	0.290268623	0.333947572	0.049619466
DEPDC4	0.563969425	0.182230203	0.514106422	0.301885613	0.338749137
DEPDC5	2.329111736	1.637521816	2.475880667	2.290032954	1.852508509
SCYL2	14.52931386	11.59573778	11.25131946	16.09121446	11.44193939
SCYL3	8.521672934	3.785927947	3.342504868	10.27297751	4.217571013
SCYL1	17.89935525	19.19938376	18.41991835	13.67734719	21.80287925
STXBP1	4.785158254	5.75412207	1.550391053	2.052413604	9.822645675
STXBP3	7.144769946	7.813889991	10.79038382	7.891098406	8.197125735
STXBP2	13.19346389	7.619817172	12.49164471	7.629972948	23.10207594
STXBP5	1.741690083	2.74382515	2.087941091	9.016710533	1.46746076
STXBP4	0.714538077	0.918060587	1.211691279	0.882107254	0.820829918
STXBP6	0.157198189	0.408033385	0.067741634	1.435197212	0.132976725
S1PR3	5.726858951	5.834893879	16.82363934	4.049415129	9.609093629
S1PR2	3.563852339	3.894510554	2.735918535	3.232198747	2.123976355
S1PR1	8.539458117	23.27413163	11.48937149	4.11330797	9.221717224
TMEM200A	3.12982849	2.710503921	1.941190211	1.220887008	0.64271156
TMEM200C	0.267022358	0.313103129	0.11472585	0.199970983	0.117903837
TMEM200B	1.896490416	9.131964072	6.074209258	1.21271306	0.687903674
ENY2	6.498566173	6.447195597	7.626811109	7.87105474	13.61296123
CCZ1	0.959649599	1.215606067	1.376588785	1.44609546	1.765567242
GPN2	5.290828186	5.398964328	3.329244826	5.365235537	6.642474941
EXOC6	10.25196684	5.47006373	8.232813663	7.116211661	6.494246709
GOLT1B	11.49974327	12.67410144	11.87940278	11.7703392	5.030738148
ICE1	11.24228262	8.405660853	5.180503567	11.61251053	6.553449559
TRAPPC6A	24.22970324	19.90788698	28.7976364	13.61979756	39.46319653
TRAPPC6B	6.411925816	5.891265694	3.789417367	9.659897421	10.08846614
CDK3	0.412624757	0.184736056	0.060618054	0.125295087	0.430206002
CDK4	31.34535259	21.92449201	27.47308564	26.63392685	26.5628196
CDK5	5.927666543	7.802477828	13.99349623	4.658339564	12.20625023
CDK6	2.012162974	2.574563116	0.62105817	1.401938074	0.49941062
EIF4E1B	0	0.017833333	0.110532313	0	0
CDK8	2.571122557	5.078202092	1.431309108	7.593022169	2.626182482
HAPLN4	0	0	0	0	0
HAPLN1	0.029168897	0.008450067	0.007856121	0.054127622	0.033215653
HAPLN3	3.358616921	3.258068337	1.106176279	3.878370049	1.086491715
HAPLN2	0.022634856	0.069943378	0	0.033602118	0.301936999
RERE	16.71274075	16.31406491	6.951841599	15.24474846	12.40160721
RERG	23.52591867	5.49562384	12.66380708	5.013212567	17.76193552
DMBX1	0.420370538	0.155606506	0.044029723	0.66305589	0.381812884
SUPT3H	1.270148077	0.952353671	1.546849292	1.182702574	0.729258393
CACNA1C-AS4	0	0	0	0	0
LOC100130357	0.412528419	0.144666594	0.111107152	0.126914069	0.243710429
PRKCI	10.22136372	6.081477031	13.51599954	15.01276897	9.414388588
PRKCH	4.631578651	4.79090503	1.908629177	7.144277084	3.793785317
LOC102724264	0	0	0	0	0
PRKCA	0.673175871	1.3053727	0.351181934	0.486170105	0.325569906
PRKCB	0.879356363	1.333261236	0.099817165	0.750247558	0.187445605
PRKCE	2.467633324	1.613625074	0.340120022	0.889218273	1.733959963
PRKCD	58.96473881	33.91254422	27.83852006	27.65631708	60.43969813
PRKCG	0.035006702	0.023179993	0.010775348	0	0.024406144
